,userId,nbFollowers,nbFollowings,nbFavorites,nbSocialMediaAcc
814,399038573,81.0,708,0,0
815,345908609,1873.0,67,1,1
816,318942152,169.0,288,0,0
817,362127753,122.0,680,0,0
818,269264996,141.0,388,0,0
819,400334294,156.0,151,0,0
820,972675602,143306.0,69,23520,0
821,604350459,178.0,150,0,0
822,1013737808,1985.0,125,1,0
823,478100986,237107.0,752,1068,0
824,463222349,20801.0,1664,281,0
825,478100986,237107.0,752,819,0
826,589655599,7859.0,2378,557,1
827,541047171,12504.0,329,1725,0
828,489769685,39228.0,15316,16,0
829,446074213,227.0,54,115,0
830,565692415,514494.0,14,4551,0
831,614187480,178377.0,17586,4071,1
832,827657976,2139375.0,1163262,1795,1
833,591346479,1253.0,64,4,1
834,584057005,424.0,413,125,0
835,604545117,4403.0,4517,9,1
836,604545117,4403.0,4517,9,0
837,1012086841,345.0,211,50,0
838,543276524,20451.0,12707,314,0
839,604545117,4403.0,4517,21,0
840,631342449,196263.0,1,3010,1
841,604545117,4403.0,4517,22,0
842,457406134,724.0,679,19,1
843,873907063,14183.0,13379,10122,0
844,786826118,11585.0,220,2571,1
845,989009730,3845.0,23,112,2
846,770435095,1960.0,1121,3,3
847,976721108,19117.0,10768,24379,1
848,458393711,3309.0,2470,29,4
849,878455824,98701.0,78,253,1
850,773846120,385.0,356,7,0
851,784303129,8309.0,251,1819,1
852,854815742,70335.0,191,23838,0
853,819757988,230.0,132,6,0
854,791882910,122035.0,36,1319,0
855,983098082,10073.0,4957,66,0
856,631342449,196263.0,1,2130,1
857,444549753,495.0,241,6,0
858,827657976,2139375.0,1163262,8330,0
859,619839418,1913.0,42,41,0
860,466800146,112589.0,569,1293,0
861,615651039,43020.0,595,7780,0
862,827657976,2139375.0,1163262,11299,0
863,471351006,5760.0,196,73,4
864,971578256,14372.0,171,25,1
865,538918429,39.0,314,0,1
866,466543149,1359.0,1138,7,0
867,846181063,19742.0,17350,136,0
868,509916548,21060.0,69,179,0
869,466543149,1359.0,1138,7,0
870,581206940,4059.0,26,50,2
871,484592086,89350.0,72370,86375,1
872,570982849,223.0,439,10,0
873,570982849,223.0,439,9,0
874,442888111,4847.0,4767,450,0
875,511866361,223151.0,103,2036,0
876,582787399,2803.0,201,5,1
877,854815742,70335.0,191,16159,0
878,561233755,14316.0,10077,1868,0
879,841375664,1942.0,290,36,1
880,956450804,3961.0,1399,22,1
881,901882794,6.0,162,94,0
882,620275915,4594.0,865,5024,1
883,1013652156,12028.0,139,95,0
884,631342449,196263.0,1,3535,1
885,459124953,121889.0,551,1270,1
886,608461186,7440.0,2142,7,0
887,904305008,4208.0,32,7,1
888,915105199,4664.0,1478,83,1
889,989009730,3845.0,23,81,1
890,449666727,38283.0,50,32688,1
891,500008448,49871.0,2,39,1
892,631342449,196263.0,1,773,1
893,466543149,1359.0,1138,6,0
894,466800146,112589.0,569,94,0
895,827657976,2139375.0,1163262,1672,1
896,461858710,2198436.0,27,382,1
897,625835329,126757.0,1044,741,0
898,539006164,92434.0,73,583,1
899,457763872,43514.0,47163,41,1
900,511866361,223151.0,103,2266,0
901,909983444,97.0,69,630,1
902,520490529,2313.0,4427,2234,0
903,480425601,4980.0,678,28,0
904,1013652156,12028.0,139,153,1
905,511866361,223151.0,103,1449,0
906,625835329,126757.0,1044,841,0
907,491140917,8832.0,2829,23,4
908,524688228,6668.0,336,29,1
909,500008448,49871.0,2,18,1
910,487061242,30514.0,413,204,0
911,885381818,24993.0,59,0,0
912,444618304,5323.0,62,67,1
913,479826434,14914.0,102,36,1
914,800455687,228.0,84,2,1
915,560189139,401.0,187,2451,0
916,612546396,49339.0,22,29,1
917,449666727,38283.0,50,3444,1
918,629250108,1029.0,830,637,0
919,793787216,2149.0,1466,16,0
920,958515535,1582.0,2312,18,0
921,461858710,2198436.0,27,270,1
922,565626169,37255.0,715,560,0
923,725092159,116.0,557,0,0
924,536511392,297.0,406,0,0
925,811761488,308.0,2121,2,0
926,462921513,1580001.0,1444,230,2
927,893714508,2198.0,328,38,3
928,594887079,688.0,255,1,0
929,817762806,344.0,170,1,0
930,778528332,7265.0,6694,0,0
931,755248776,683.0,621,0,0
932,517814497,96.0,351,0,0
933,544324248,2111.0,965,0,0
934,454995512,780.0,1393,0,0
935,724447362,639.0,203,0,1
936,452159513,751.0,712,0,0
937,494393997,257.0,701,0,0
938,774314340,3035.0,2801,0,0
939,578739442,276.0,583,0,1
940,947348684,42501.0,28,169,1
941,575733217,420.0,447,0,0
942,823606898,351026.0,284444,0,0
943,765596522,456.0,403,0,0
944,459297855,163.0,82,0,0
945,592130533,6667.0,1774,26,4
946,835992025,335.0,153,0,0
947,575716530,17361.0,4510,51,0
948,982593980,1219032.0,14,44,1
949,955704571,2221.0,358,0,0
950,455958308,131.0,158,0,0
951,447499281,1971.0,922,0,0
952,467728875,4561.0,42,0,0
953,515600063,4557.0,1745,0,0
954,602865966,58256.0,297,396,4
955,557798668,16.0,179,0,0
956,958022190,58099.0,22,0,0
957,716756136,48471.0,1500,48,1
958,594516742,7800.0,6174,265,0
959,1013652156,12028.0,139,72,0
960,921933444,42496.0,10,39,1
961,1013652156,12028.0,139,66,1
962,595568739,8139.0,7770,1,0
963,490970101,2303.0,1033,105,0
964,587640976,354.0,164,23,0
965,531528917,94.0,35,0,1
966,995316942,301.0,238,0,0
967,556348834,279.0,245,0,0
968,477810576,1328.0,1013,0,0
969,745114532,229.0,264,0,0
970,894128443,286.0,689,0,0
971,578126911,174.0,95,0,0
972,818217043,90.0,122,0,0
973,864992490,183.0,156,58,0
974,464691471,2475.0,162,36,1
975,813680412,34083.0,37567,0,0
976,527399201,1197.0,1007,0,0
977,951495019,0.0,105,0,0
978,544223101,24548.0,11,5,1
979,606398243,479.0,534,0,0
980,549125132,108.0,542,0,0
981,477777306,1223.0,755,0,0
982,939082843,183.0,172,0,0
983,494194071,154.0,86,0,0
984,757231200,479.0,208,1,0
985,954374323,1072.0,3023,1,0
986,803067367,259.0,409,0,0
987,508659970,235.0,137,0,0
988,514696582,1338.0,1365,0,0
989,540222106,13915.0,12087,35,0
990,856430978,1035.0,58,0,0
991,547335497,639.0,252,0,0
992,592694374,98.0,195,0,0
993,469264119,118.0,92,0,0
994,919859941,89.0,61,0,0
995,496006071,255.0,652,0,0
996,707798485,108876.0,39791,1093,0
997,958515535,1582.0,2312,82,1
998,513153173,3467.0,3125,1,0
999,939471792,260.0,489,0,0
1000,449666727,38283.0,50,1,0
1001,961048550,200.0,920,0,0
1002,583863506,368693.0,7,0,0
1003,481127480,170.0,176,0,0
1004,466543149,1359.0,1138,4,0
1005,466543149,1359.0,1138,4,0
1006,620953829,146.0,109,0,0
1007,557155346,20160.0,837,31,1
1008,519849643,295.0,228,0,0
1009,471180154,141.0,304,0,0
1010,446568085,14626.0,9736,1,0
1011,954177116,267.0,205,0,0
1012,466543149,1359.0,1138,1,0
1013,591813299,212.0,96,0,0
1014,793438050,1060.0,742,0,0
1015,712403281,582.0,582,0,0
1016,960680874,110633.0,777,1471,0
1017,613420334,304.0,484,0,0
1018,563463673,635.0,1080,0,0
1019,862782938,2322.0,972,0,0
1020,985069770,1405.0,695,0,0
1021,588345029,38.0,43,0,0
1022,567221243,1427.0,295,0,0
1023,609308891,201761.0,1632,24,0
1024,493491887,687.0,1626,0,0
1025,590887701,251.0,291,0,0
1026,494785897,439.0,1351,0,0
1027,952385100,10083.0,21,2,3
1028,514433074,701.0,391,0,0
1029,611195052,240.0,157,0,0
1030,819533880,88026.0,855,15,0
1031,705262202,1607.0,526,0,0
1032,475438848,7936.0,922,1,0
1033,946494014,7888.0,2974,217,0
1034,479526028,2907.0,235,12,4
1035,561076430,167.0,47,0,0
1036,968841080,939.0,1782,0,0
1037,537325219,159.0,127,0,0
1038,548449296,3068.0,2441,0,1
1039,924108206,664.0,296,0,0
1040,975683203,4290.0,3538,1,0
1041,824037763,98.0,193,1,0
1042,443141441,46.0,361,0,0
1043,626930610,476.0,877,1,0
1044,561233755,14316.0,10077,256,0
1045,727172144,288.0,219,0,0
1046,752046757,1230.0,88,2,0
1047,507923069,89.0,203,0,0
1048,561233755,14316.0,10077,3483,0
1049,796153314,204.0,194,0,0
1050,703922366,241.0,352,0,0
1051,520790576,265.0,338,0,0
1052,781945862,108.0,52,0,0
1053,623808235,136667.0,1744,56,1
1054,910737523,139.0,178,0,0
1055,978357672,595.0,121,0,0
1056,616068500,751.0,415,0,1
1057,925494992,579.0,1804,0,0
1058,609873799,151.0,237,0,0
1059,561372012,844.0,580,0,0
1060,569999474,17608.0,705,0,0
1061,716756136,48471.0,1500,39,0
1062,567589287,661.0,1561,0,0
1063,802704727,307.0,209,0,1
1064,908108167,487.0,494,0,0
1065,453332118,80.0,274,0,0
1066,873146378,143.0,111,0,0
1067,846181063,19742.0,17350,55,0
1068,458344481,14854.0,10559,11,0
1069,778478257,348.0,244,0,0
1070,555837775,281.0,259,0,0
1071,600994764,326.0,436,0,0
1072,515363795,1578.0,1700,0,0
1073,561233755,14316.0,10077,269,0
1074,483135638,6835.0,7451,0,0
1075,585631804,2966.0,2436,0,0
1076,840411150,15.0,17,0,0
1077,512507709,1624.0,1698,0,0
1078,484176120,3.0,14,0,0
1079,767475738,15187.0,13723,6,0
1080,933128076,940.0,754,1,0
1081,497938026,466.0,1729,0,0
1082,971927090,1185.0,999,1,0
1083,619328517,929.0,713,0,0
1084,759608274,309.0,207,0,0
1085,478552988,492.0,422,0,0
1086,454007603,112.0,86,0,0
1087,886793209,264.0,954,0,0
1088,914814138,9408.0,545,0,0
1089,594887079,688.0,255,0,0
1090,762207480,3131.0,4513,0,0
1091,591185799,875.0,1317,0,0
1092,455564500,1294.0,415,0,0
1093,594887079,688.0,255,0,0
1094,718194666,352.0,231,0,0
1095,552462069,166.0,255,0,0
1096,720480164,704.0,1435,3,0
1097,723875959,110.0,53,0,0
1098,740017681,2411.0,287,3,0
1099,978535746,330.0,127,0,0
1100,488505131,141.0,110,0,0
1101,840411150,15.0,17,0,0
1102,805098228,169.0,190,0,0
1103,629332002,517.0,1045,0,0
1104,704818081,359.0,258,0,0
1105,557672854,1802.0,579,0,0
1106,550028604,9.0,10,1,2
1107,629288541,489.0,245,0,1
1108,820165820,46765.0,33,150,1
1109,455033213,207.0,538,0,0
1110,592694374,98.0,195,0,0
1111,993671666,3075.0,2164,0,0
1112,716302994,852.0,155,0,0
1113,584146580,650.0,1838,0,0
1114,720662203,681.0,946,0,0
1115,880340076,2060.0,1724,0,0
1116,921558254,349.0,260,0,0
1117,636460399,76.0,208,0,0
1118,623743465,2328.0,602,0,0
1119,592130533,6667.0,1774,37,1
1120,903197072,2766.0,1663,0,0
1121,623589575,54.0,403,0,0
1122,825848534,1247.0,1603,0,0
1123,529464675,12787.0,2490,19,0
1124,519849643,295.0,228,0,0
1125,560210944,95130.0,2716,6,0
1126,498967512,355.0,205,0,0
1127,488609712,444.0,38,1,2
1128,557093567,249.0,70,0,0
1129,707951245,62.0,302,0,0
1130,815256984,380.0,644,0,0
1131,547017185,156.0,443,0,0
1132,943758007,710.0,429,0,0
1133,974046632,62.0,480,0,0
1134,492152970,904.0,470,0,0
1135,707631709,120.0,62,1,0
1136,747299982,3141.0,1996,1,0
1137,456452346,318.0,1161,1,0
1138,451343108,38030.0,2624,570,0
1139,485620243,15848.0,6938,0,0
1140,569954872,63.0,118,0,0
1141,475910235,838.0,1329,0,0
1142,493851010,9.0,39,0,0
1143,614561470,232.0,175,0,0
1144,614703911,5164.0,4424,0,0
1145,1015698108,617.0,286,0,0
1146,485620243,15848.0,6938,3,0
1147,925494992,579.0,1804,0,0
1148,722871060,2099.0,2847,0,0
1149,554985064,225.0,371,2,0
1150,633208376,1546.0,429,1,0
1151,1019805697,262.0,389,1,0
1152,516017464,2219.0,236,10,0
1153,709258159,1349.0,776,5,0
1154,712685239,24.0,189,0,1
1155,932927378,96.0,317,4,0
1156,476123874,523.0,637,0,0
1157,544586844,107.0,417,0,0
1158,870548617,249.0,536,0,0
1159,540191866,15.0,85,0,0
1160,549158175,81.0,177,1,0
1161,620229059,364.0,400,0,0
1162,533773215,78.0,8,0,0
1163,858468493,496.0,691,2,0
1164,472368189,19.0,115,0,0
1165,936797966,90.0,311,0,0
1166,461097886,231.0,47,0,0
1167,704737668,75.0,190,1,0
1168,931485456,213.0,586,0,0
1169,981058057,90.0,306,0,0
1170,461336663,301.0,500,0,0
1171,480563496,1645.0,863,0,0
1172,480563496,1645.0,863,0,0
1173,930787147,158.0,84,0,0
1174,469515748,1.0,127,0,0
1175,807480386,1249.0,165,1,0
1176,516308862,122.0,309,0,0
1177,1477866582,1079853.0,867,8165,0
1178,1492916664,433.0,417,0,0
1179,1137658464,37897.0,759,1185,1
1180,1671328860,85092.0,56641,179,0
1181,1103612496,207664.0,114,4889,0
1182,1461284642,2772.0,257,28328,1
1183,1571865672,764411.0,13,1352,1
1184,2173587030,130.0,99,7,0
1185,1345726230,1629.0,260,4,0
1186,1722180530,45174.0,36776,74,1
1187,1571865672,764411.0,13,3318,0
1188,1102199180,666477.0,134,46345,0
1189,2198302706,961.0,219,13,0
1190,1165596846,427743.0,1087,626,0
1191,1137658464,37897.0,759,450,1
1192,1576617078,539353.0,14,1326,0
1193,1616088480,18992.0,497,73,1
1194,2230789750,1732.0,1586,259,0
1195,1626282626,4208.0,298,53,1
1196,1626282626,4208.0,298,48,1
1197,1103612496,207664.0,114,8492,0
1198,1875083582,652.0,483,5,1
1199,1626282626,4208.0,298,14,1
1200,1285980817,1417816.0,795025,8337,1
1201,1332307933,2377.0,3009,1,0
1202,1244384275,48937.0,2289,10457,1
1203,2181305466,11306.0,349,33479,0
1204,1031516875,409890.0,157,726,1
1205,1686086629,80531.0,139,8,0
1206,1686086629,80531.0,139,10,0
1207,1723976215,2703.0,2285,304,0
1208,1576617078,539353.0,14,872,0
1209,1142443932,1357.0,1442,21,1
1210,1148197230,10078.0,324,359,4
1211,1148197230,10078.0,324,134,4
1212,1114214508,661.0,376,356,4
1213,1137658464,37897.0,759,1425,1
1214,1579923266,1066.0,1073,68,0
1215,1728618788,1129.0,354,5,0
1216,1577698915,21916.0,14,143,1
1217,1672929152,5767.0,6345,984,0
1218,1629921565,553897.0,557625,5225,2
1219,1603641462,764504.0,133,5587,1
1220,1264137066,74437.0,59628,37,1
1221,2159022312,382.0,216,27,0
1222,1571865672,764411.0,13,3680,0
1223,1080466543,243.0,237,17,4
1224,1626429126,23611.0,6700,1404,0
1225,1273279724,5055.0,5053,8,1
1226,1658601415,34815.0,550,2476,1
1227,1405489315,22787.0,309,14276,1
1228,1576597310,363186.0,12,2213,0
1229,1103612496,207664.0,114,6745,0
1230,1113864241,228991.0,224155,284,0
1231,1576597310,363186.0,12,822,0
1232,1640879869,227704.0,39385,20424,1
1233,1103612496,207664.0,114,7537,0
1234,1030189430,1113.0,1073,68,0
1235,1576652617,295244.0,14,542,0
1236,1612211425,45.0,63,1,1
1237,1726723814,60135.0,3208,979,0
1238,1140511015,13567.0,880,41,4
1239,1140511015,13567.0,880,51,4
1240,1904206022,36417.0,32821,45,0
1241,1904206022,36417.0,32821,60,0
1242,1904206022,36417.0,32821,58,0
1243,1904206022,36417.0,32821,51,0
1244,1830268316,480.0,115,2,1
1245,1383132374,1252121.0,699283,599,0
1246,1672929152,5767.0,6345,103,0
1247,1966918896,357.0,715,7,1
1248,1658601415,34815.0,550,1061,1
1249,1383132374,1252121.0,699283,8638,0
1250,1187666311,4238.0,4200,60,1
1251,1658601415,34815.0,550,2106,1
1252,1571865672,764411.0,13,1614,0
1253,1103612496,207664.0,114,7443,0
1254,1536074683,107355.0,321,3276,0
1255,1632708066,12141.0,11651,9,0
1256,1100844744,1425.0,81,14,4
1257,1967759113,539824.0,13,1374,0
1258,1628824092,1890335.0,47,3889,2
1259,1645668205,24329.0,80,440,1
1260,1671328860,85092.0,56641,174,0
1261,1634529625,28839.0,16,6,1
1262,1373932604,103162.0,111,1824,1
1263,2186638945,2759.0,5,10,1
1264,1285980817,1417816.0,795025,14066,1
1265,1277145822,243331.0,1676,195,0
1266,1949400404,5009.0,291,47,0
1267,1285980817,1417816.0,795025,14000,1
1268,1258329949,3779.0,998,340,1
1269,2201648228,4628.0,406,239,1
1270,1260104658,6249.0,456,85,1
1271,1260104658,6249.0,456,58,0
1272,1260104658,6249.0,456,58,4
1273,1653429380,4404.0,4264,319,1
1274,1485848365,285237.0,12,2330,0
1275,1387744346,89.0,105,7,1
1276,1344119508,1963.0,130,24,1
1277,1967759113,539824.0,13,745,0
1278,1658601415,34815.0,550,2776,1
1279,1415908518,4479.0,1344,41,3
1280,1938550824,60601.0,1102,8081,1
1281,1628824092,1890335.0,47,1652,4
1282,1372166364,79829.0,598,840,1
1283,1640879869,227704.0,39385,11029,1
1284,1628824092,1890335.0,47,1952,0
1285,1383132374,1252121.0,699283,13820,0
1286,1629921565,553897.0,557625,578,1
1287,1628824092,1890335.0,47,2430,0
1288,1868809386,132261.0,0,141,1
1289,1928021798,285.0,297,3,0
1290,1552602792,10361.0,2781,53,1
1291,1485848365,285237.0,12,3279,0
1292,1140511015,13567.0,880,93,4
1293,1547571078,1609.0,1518,113,0
1294,1341279704,11229.0,259,120,1
1295,1250032842,3057.0,1776,55,0
1296,1516278176,72749.0,67,24,1
1297,1373932604,103162.0,111,643,1
1298,2174269398,205907.0,644,1445,2
1299,1576652617,295244.0,14,373,0
1300,1571865672,764411.0,13,943,0
1301,1045628150,5675.0,713,12,1
1302,1404933954,572.0,633,5,0
1303,1485848365,285237.0,12,342,0
1304,2155347530,27823.0,56,198,1
1305,1460461549,13186.0,347,263,1
1306,1145872632,157.0,255,0,0
1307,1042960212,283.0,251,0,1
1308,1291885970,6128.0,6002,0,1
1309,1024093536,4866.0,876,127,0
1310,1028062680,19105.0,224,176,0
1311,2210356633,46.0,1092,0,1
1312,2187261121,463.0,98,0,0
1313,1128760441,620.0,373,0,0
1314,1209362846,1100.0,1142,0,0
1315,1728708018,1292.0,356,1,0
1316,1718451312,182.0,101,0,0
1317,1670259642,245.0,380,6,0
1318,1372475863,2476.0,657,0,4
1319,1917601092,138.0,64,0,0
1320,2188780619,666.0,426,1,0
1321,2188780619,666.0,426,1,0
1322,1037480820,326053.0,106353,45,0
1323,1416636571,2038.0,828,0,1
1324,1522170614,193.0,196,0,0
1325,1157964014,847.0,500,0,0
1326,1024372166,262.0,202,0,0
1327,2192986316,31.0,98,0,0
1328,1640257364,41286.0,486,13,0
1329,1640257364,41286.0,486,14,0
1330,1024093536,4866.0,876,0,0
1331,1383132374,1252121.0,699283,3281,0
1332,1670916595,2052.0,202,0,0
1333,1050740658,744.0,375,1,0
1334,1441747268,33.0,525,0,0
1335,2201835591,4010.0,686,5,0
1336,1254315354,2121.0,54,131,0
1337,1283006407,130724.0,585,74,0
1338,1307946462,280.0,202,4,1
1339,1362904700,200.0,87,0,0
1340,2212921352,317.0,496,3,0
1341,1552602792,10361.0,2781,19,0
1342,1594338961,12189.0,1204,0,0
1343,1683249325,203.0,574,0,0
1344,1425763266,338.0,326,0,0
1345,2234588342,555.0,218,0,0
1346,1383132374,1252121.0,699283,3873,0
1347,1465612656,35334.0,116,580,0
1348,2196455163,50.0,86,0,0
1349,2218144140,8156.0,8004,39,0
1350,1686369589,2487.0,5001,4,0
1351,2180787161,145.0,74,0,0
1352,1589788860,33551.0,29867,0,1
1353,1576652617,295244.0,14,1793,0
1354,1608779360,74.0,47,0,0
1355,1032160627,538.0,74,0,0
1356,1701519816,45.0,270,0,0
1357,1960445995,2109.0,116,0,0
1358,1265459438,688.0,96,0,0
1359,1427266314,209.0,799,0,0
1360,1112174737,87.0,65,0,0
1361,1169875603,106.0,112,0,0
1362,1636405722,3473.0,1467,16,0
1363,1314087085,758.0,479,0,0
1364,1074972756,183.0,209,0,0
1365,2217664259,2789.0,1339,3,0
1366,1274725820,2135.0,430,0,0
1367,1383929977,915.0,361,0,0
1368,1901199109,4296.0,668,0,0
1369,1596412825,168.0,139,0,0
1370,1735082492,134.0,312,0,0
1371,1691963929,705.0,498,0,0
1372,1416636571,2038.0,828,0,1
1373,1074332882,293.0,403,0,0
1374,1894730174,158.0,97,0,0
1375,2162792186,7693.0,299,0,0
1376,2243833976,26452.0,3636,13,0
1377,1466929801,2070.0,209,0,0
1378,2214853009,3509.0,4118,0,0
1379,2221460017,8566.0,588,3,0
1380,2151177398,5400.0,402,0,0
1381,1419322620,109341.0,113205,135,0
1382,2243565433,0.0,10,0,1
1383,1493361396,51.0,90,18,0
1384,1341279704,11229.0,259,133,1
1385,1532018552,129.0,152,14,0
1386,1493361396,51.0,90,24,1
1387,1401995850,789.0,179,0,0
1388,1383132374,1252121.0,699283,4154,0
1389,1448955038,28041.0,397,89,0
1390,2160551170,109591.0,652,25,0
1391,1512209011,1341.0,3447,0,0
1392,1137449162,2864.0,2360,0,0
1393,1099059799,224.0,38,0,0
1394,1022914819,1064.0,155,0,0
1395,1495505508,19.0,176,0,0
1396,1145077950,985.0,368,23,1
1397,1567606796,359.0,307,0,0
1398,1647569467,212.0,587,4,0
1399,1660740228,272.0,110,0,0
1400,1421659452,45.0,40,0,0
1401,1055041514,4269.0,3524,0,0
1402,1479331574,216.0,170,0,0
1403,1632121470,140.0,85,0,0
1404,2222039260,1329.0,108,0,0
1405,1534865520,472.0,989,0,0
1406,1042670046,52.0,21,0,0
1407,2226777481,17090.0,5,9,4
1408,1647735948,92.0,123,0,0
1409,1130028391,1363.0,1340,0,0
1410,2234847224,1311.0,486,0,0
1411,1655184408,25.0,344,0,0
1412,1204947727,11581.0,238,51,2
1413,1400281728,1475.0,166,0,0
1414,1389102907,917.0,193,0,0
1415,1104598410,473.0,242,0,0
1416,1239933636,14216.0,15191,2,0
1417,1074898226,828.0,838,0,0
1418,1125828146,363.0,99,0,0
1419,1467326876,19974.0,14751,77,0
1420,1187666311,4238.0,4200,13,0
1421,1473210362,247.0,89,0,0
1422,1595643349,89.0,10,0,0
1423,1962538429,4271.0,95,0,0
1424,1593473461,231.0,206,0,0
1425,1707701664,788.0,305,0,0
1426,1868556960,170.0,132,0,0
1427,1477614398,284.0,153,0,0
1428,1229298858,642.0,604,0,0
1429,1708252398,20.0,83,0,0
1430,1541343890,67832.0,40,0,0
1431,1531476654,408.0,180,0,0
1432,1978663008,53.0,378,0,0
1433,1529877774,2010.0,595,1,0
1434,1488580164,75.0,130,0,0
1435,1710651967,102.0,204,0,0
1436,1023844368,24135.0,228,551,0
1437,1965753950,187.0,1729,0,0
1438,1139496097,1382.0,2073,0,0
1439,1187462342,812.0,497,0,0
1440,1918244460,1522.0,382,0,0
1441,1102219274,196.0,68,0,0
1442,2159763476,379.0,158,0,0
1443,1587222510,2102.0,1613,7,0
1444,2159939525,146.0,104,0,0
1445,1074833766,3215.0,3197,0,0
1446,1916940547,10.0,440,0,0
1447,1484498474,596.0,208,0,0
1448,1116374802,265.0,75,0,0
1449,2164602574,3753.0,2839,0,0
1450,1706504288,88.0,77,0,0
1451,1372166364,79829.0,598,1484,1
1452,1112592216,787.0,306,1,0
1453,1182667512,141.0,29,0,0
1454,1630762626,62.0,66,0,0
1455,1680520879,3387.0,114,45,0
1456,1158242106,628.0,242,0,0
1457,1061240214,152.0,285,0,0
1458,1233885752,209.0,240,0,0
1459,1631247854,171.0,334,0,0
1460,1653722346,162.0,120,2,1
1461,2201835591,4010.0,686,2,0
1462,1577212243,85.0,94,0,0
1463,1090121719,859.0,542,0,0
1464,1205931960,274.0,146,0,0
1465,1861478424,4.0,114,0,0
1466,1627746378,392.0,239,0,0
1467,1108763210,40380.0,1356,5,0
1468,1354436557,3080.0,2435,0,0
1469,1221706118,6607.0,7036,1,0
1470,1512209011,1341.0,3447,0,0
1471,1592238571,4817.0,698,0,0
1472,2171204533,28455.0,20888,368,1
1473,1383132374,1252121.0,699283,3841,0
1474,2180655666,488.0,292,0,0
1475,1477342068,39.0,84,0,0
1476,1633644871,233.0,543,0,0
1477,1920039332,0.0,7,0,0
1478,1308484824,307.0,61,0,0
1479,1595490552,1059.0,696,337,0
1480,1512209011,1341.0,3447,0,0
1481,1574714654,288.0,162,0,0
1482,1593118669,158.0,229,0,0
1483,1590961554,61.0,240,0,0
1484,1321025646,438.0,406,0,0
1485,1543044643,13921.0,154,22,4
1486,1964546676,982.0,479,0,0
1487,1829937656,1217.0,735,0,0
1488,1612967948,3918.0,249,0,0
1489,1436067440,981.0,459,0,0
1490,1664935375,174.0,145,0,0
1491,1074898226,828.0,838,1,1
1492,1454564354,25.0,142,0,0
1493,2250717242,202.0,415,0,0
1494,1168970971,3591.0,4668,4,0
1495,1058493174,201.0,84,0,0
1496,1433736452,356.0,303,2,0
1497,1632460477,11169.0,8638,5,0
1498,1027093591,310.0,400,0,0
1499,1592641423,1092.0,1193,2,0
1500,1496341016,113.0,299,0,0
1501,2250066480,3.0,44,0,0
1502,1447219646,836.0,2799,4,0
1503,1872618408,24.0,100,0,0
1504,2198292978,1150.0,1148,3,0
1505,2194468591,3129.0,2016,0,0
1506,2214458477,1.0,37,0,0
1507,2212865095,1499.0,1893,1,0
1508,1731896106,166.0,324,0,0
1509,1072510440,191.0,225,0,0
1510,1332316526,40.0,133,0,0
1511,1258003405,163.0,474,0,0
1512,1100585082,253.0,312,0,0
1513,1032228744,268.0,210,0,0
1514,1487938699,9.0,397,0,0
1515,1136457163,146.0,380,0,0
1516,1052579714,51.0,251,1,0
1517,1613333166,119.0,404,1,0
1518,1576175898,426.0,418,0,0
1519,2172144623,5814.0,2934,4,0
1520,2172002474,70.0,45,1,0
1521,1085923321,4392.0,2912,1,0
1522,1395535524,180.0,347,0,0
1523,1613333166,119.0,404,1,0
1524,1555475198,6875.0,284,12,0
1525,2186590272,146.0,140,0,0
1526,1497878125,22.0,102,0,0
1527,1622489180,482.0,177,0,0
1528,1731896106,166.0,324,0,1
1529,1138111958,322.0,177,0,0
1530,1928059759,10096.0,10381,0,0
1531,1228608014,174.0,225,0,0
1532,1546173240,2750.0,2641,0,0
1533,1072104614,258.0,1830,0,0
1534,1109489755,7268.0,440,0,0
1535,1581803857,407.0,508,0,0
1536,1347077779,206.0,211,0,0
1537,1568241174,71.0,103,0,0
1538,2923300625,48036.0,5613,78,0
1539,2739314100,14367.0,13691,697,1
1540,2739314100,14367.0,13691,1300,1
1541,2341769689,6604.0,116,11,1
1542,2682706995,74411.0,0,24194,1
1543,2873863747,21805.0,8758,184,0
1544,2915963523,32348.0,25948,5023,1
1545,2718197782,11574.0,11651,175,0
1546,2718197782,11574.0,11651,166,0
1547,2718197782,11574.0,11651,169,0
1548,2718197782,11574.0,11651,200,0
1549,2380912224,268.0,212,7,0
1550,2893254399,828.0,739,195,1
1551,2802152492,7213.0,534,16,0
1552,2718197782,11574.0,11651,344,1
1553,2718197782,11574.0,11651,209,0
1554,2443713228,16617.0,15087,3218,0
1555,2252718412,338.0,282,4,0
1556,2771568833,51188.0,1402,4057,1
1557,2763280540,4151.0,0,76,1
1558,2276514572,1525.0,348,30,1
1559,2350128273,4388.0,930,35,3
1560,2303257388,861550.0,797780,28694,1
1561,2414035574,22335.0,58,1771,2
1562,2802444588,5578.0,70,15,1
1563,2886655307,175250.0,12,677,0
1564,2886655307,175250.0,12,643,0
1565,2886655307,175250.0,12,687,0
1566,2462668757,14853.0,13120,278,0
1567,2755472151,23673.0,298,1333,1
1568,2745630118,527.0,460,9,0
1569,2879583861,45.0,134,2,0
1570,2303257388,861550.0,797780,10911,1
1571,2400287738,98476.0,207,3373,0
1572,2808366991,42426.0,563,1903,1
1573,2682706995,74411.0,0,1047,1
1574,2274929136,8507.0,7686,213,0
1575,2278604394,60525.0,6,359,0
1576,2682706995,74411.0,0,5191,1
