,client_id,CustomerID,Country
1015,1015,17569,United Kingdom
1016,1016,13784,United Kingdom
1017,1017,12724,France
1018,1018,13862,United Kingdom
1019,1019,16791,United Kingdom
1020,1020,16235,United Kingdom
1021,1021,14270,United Kingdom
1022,1022,12523,France
1023,1023,16655,United Kingdom
1024,1024,16359,United Kingdom
1025,1025,16554,United Kingdom
1026,1026,12359,Cyprus
1027,1027,15939,United Kingdom
1028,1028,14587,United Kingdom
1029,1029,14715,United Kingdom
1030,1030,14185,United Kingdom
1031,1031,12437,France
1032,1032,14040,United Kingdom
1033,1033,12652,France
1034,1034,14514,United Kingdom
1035,1035,15171,United Kingdom
1036,1036,14167,United Kingdom
1037,1037,17389,United Kingdom
1038,1038,17048,United Kingdom
1039,1039,17364,United Kingdom
1040,1040,13284,United Kingdom
1041,1041,16500,United Kingdom
1042,1042,12951,United Kingdom
1043,1043,15835,United Kingdom
1044,1044,18190,United Kingdom
1045,1045,13993,United Kingdom
1046,1046,14114,United Kingdom
1047,1047,15447,United Kingdom
1048,1048,16315,United Kingdom
1049,1049,14978,United Kingdom
1050,1050,16395,United Kingdom
1051,1051,15510,United Kingdom
1052,1052,13614,United Kingdom
1053,1053,13246,United Kingdom
1054,1054,15687,United Kingdom
1055,1055,12578,Italy
1056,1056,16493,United Kingdom
1057,1057,12490,France
1058,1058,12672,France
1059,1059,13385,United Kingdom
1060,1060,12474,Germany
1061,1061,15626,United Kingdom
1062,1062,12553,France
1063,1063,15213,United Kingdom
1064,1064,14175,United Kingdom
1065,1065,18106,United Kingdom
1066,1066,15033,United Kingdom
1067,1067,14329,United Kingdom
1068,1068,16401,United Kingdom
1069,1069,16206,United Kingdom
1070,1070,13782,United Kingdom
1071,1071,12924,United Kingdom
1072,1072,16593,United Kingdom
1073,1073,15535,United Kingdom
1074,1074,13700,United Kingdom
1075,1075,13064,United Kingdom
1076,1076,13048,United Kingdom
1077,1077,13634,United Kingdom
1078,1078,18069,United Kingdom
1079,1079,16843,United Kingdom
1080,1080,17064,United Kingdom
1081,1081,17609,United Kingdom
1082,1082,15673,United Kingdom
1083,1083,12626,Germany
1084,1084,14976,United Kingdom
1085,1085,12388,Australia
1086,1086,13527,United Kingdom
1087,1087,15696,United Kingdom
1088,1088,15316,United Kingdom
1089,1089,12673,Germany
1090,1090,15296,United Kingdom
1091,1091,17988,United Kingdom
1092,1092,12820,United Kingdom
1093,1093,13001,United Kingdom
1094,1094,14101,United Kingdom
1095,1095,14238,United Kingdom
1096,1096,17730,United Kingdom
1097,1097,13929,United Kingdom
1098,1098,14657,United Kingdom
1099,1099,13859,United Kingdom
1100,1100,18212,United Kingdom
1101,1101,18233,United Kingdom
1102,1102,17018,United Kingdom
1103,1103,14242,United Kingdom
1104,1104,12356,Portugal
1105,1105,12346,United Kingdom
1106,1106,13898,United Kingdom
1107,1107,16948,United Kingdom
1108,1108,16997,United Kingdom
1109,1109,12527,Germany
1110,1110,15395,United Kingdom
1111,1111,12510,Spain
1112,1112,13263,United Kingdom
1113,1113,14428,United Kingdom
1114,1114,12665,Germany
1115,1115,12451,Switzerland
1116,1116,12422,Australia
1117,1117,17708,United Kingdom
1118,1118,14090,United Kingdom
1119,1119,15606,United Kingdom
1120,1120,13310,United Kingdom
1121,1121,15831,United Kingdom
1122,1122,14916,United Kingdom
1123,1123,17602,United Kingdom
1124,1124,14572,United Kingdom
1125,1125,13502,United Kingdom
1126,1126,14784,United Kingdom
1127,1127,15938,United Kingdom
1128,1128,12637,France
1129,1129,17418,United Kingdom
1130,1130,14779,United Kingdom
1131,1131,16321,Australia
1132,1132,15262,United Kingdom
1133,1133,17862,United Kingdom
1134,1134,12402,Belgium
1135,1135,17771,United Kingdom
1136,1136,15422,United Kingdom
1137,1137,13008,United Kingdom
1138,1138,14770,United Kingdom
1139,1139,16912,United Kingdom
1140,1140,15174,United Kingdom
1141,1141,12594,Italy
1142,1142,17504,United Kingdom
1143,1143,16387,United Kingdom
1144,1144,12664,Finland
1145,1145,16618,United Kingdom
1146,1146,17277,United Kingdom
1147,1147,14088,United Kingdom
1148,1148,17094,United Kingdom
1149,1149,14692,United Kingdom
1150,1150,12970,United Kingdom
1151,1151,17889,United Kingdom
1152,1152,17714,United Kingdom
1153,1153,12916,United Kingdom
1154,1154,17769,United Kingdom
1155,1155,14450,United Kingdom
1156,1156,16085,United Kingdom
1157,1157,13659,United Kingdom
1158,1158,15167,United Kingdom
1159,1159,15443,United Kingdom
1160,1160,14224,United Kingdom
1161,1161,13742,United Kingdom
1162,1162,17673,United Kingdom
1163,1163,12727,France
1164,1164,14068,United Kingdom
1165,1165,13068,United Kingdom
1166,1166,14368,United Kingdom
1167,1167,15497,United Kingdom
1168,1168,12559,Germany
1169,1169,13819,United Kingdom
1170,1170,14501,United Kingdom
1171,1171,14782,United Kingdom
1172,1172,17861,United Kingdom
1173,1173,14439,Greece
1174,1174,18161,United Kingdom
1175,1175,15820,United Kingdom
1176,1176,18136,United Kingdom
1177,1177,16660,United Kingdom
1178,1178,12693,Germany
1179,1179,12625,Germany
1180,1180,13396,United Kingdom
1181,1181,15179,United Kingdom
1182,1182,12935,United Kingdom
1183,1183,16730,United Kingdom
1184,1184,14541,United Kingdom
1185,1185,13551,United Kingdom
1186,1186,12421,Spain
1187,1187,15052,United Kingdom
1188,1188,14130,United Kingdom
1189,1189,15222,United Kingdom
1190,1190,13615,United Kingdom
1191,1191,13901,United Kingdom
1192,1192,13158,United Kingdom
1193,1193,14257,United Kingdom
1194,1194,15218,United Kingdom
1195,1195,15110,United Kingdom
1196,1196,15967,United Kingdom
1197,1197,16757,United Kingdom
1198,1198,13815,Germany
1199,1199,18008,United Kingdom
1200,1200,14534,United Kingdom
1201,1201,13703,United Kingdom
1202,1202,15339,United Kingdom
1203,1203,12744,Singapore
1204,1204,12854,United Kingdom
1205,1205,16222,United Kingdom
1206,1206,14341,United Kingdom
1207,1207,13168,United Kingdom
1208,1208,16943,United Kingdom
1209,1209,17515,United Kingdom
1210,1210,17082,United Kingdom
1211,1211,14248,United Kingdom
1212,1212,12609,Germany
1213,1213,13002,United Kingdom
1214,1214,16133,United Kingdom
1215,1215,13049,United Kingdom
1216,1216,14548,United Kingdom
1217,1217,13405,United Kingdom
1218,1218,16043,United Kingdom
1219,1219,14049,United Kingdom
1220,1220,15812,United Kingdom
1221,1221,13837,United Kingdom
1222,1222,17118,United Kingdom
1223,1223,14616,United Kingdom
1224,1224,14233,United Kingdom
1225,1225,17075,United Kingdom
1226,1226,16714,United Kingdom
1227,1227,13098,United Kingdom
1228,1228,17027,United Kingdom
1229,1229,12591,Italy
1230,1230,17786,United Kingdom
1231,1231,16124,United Kingdom
1232,1232,16409,United Kingdom
1233,1233,13754,United Kingdom
1234,1234,15227,United Kingdom
1235,1235,12997,United Kingdom
1236,1236,16918,United Kingdom
1237,1237,16882,United Kingdom
1238,1238,14442,Channel Islands
1239,1239,16496,United Kingdom
1240,1240,12764,Lebanon
1241,1241,17311,United Kingdom
1242,1242,15910,United Kingdom
1243,1243,16949,United Kingdom
1244,1244,14970,United Kingdom
1245,1245,14701,United Kingdom
1246,1246,12645,Germany
1247,1247,12468,Germany
1248,1248,16767,United Kingdom
1249,1249,14738,United Kingdom
1250,1250,17540,United Kingdom
1251,1251,14239,United Kingdom
1252,1252,18125,United Kingdom
1253,1253,13328,United Kingdom
1254,1254,15549,United Kingdom
1255,1255,15864,United Kingdom
1256,1256,14662,United Kingdom
1257,1257,17180,United Kingdom
1258,1258,15057,United Kingdom
1259,1259,12574,France
1260,1260,13330,United Kingdom
1261,1261,13552,United Kingdom
1262,1262,12853,United Kingdom
1263,1263,13538,United Kingdom
1264,1264,16755,United Kingdom
1265,1265,14133,United Kingdom
1266,1266,16523,United Kingdom
1267,1267,14659,United Kingdom
1268,1268,13141,United Kingdom
1269,1269,15365,United Kingdom
1270,1270,13707,United Kingdom
1271,1271,13709,United Kingdom
1272,1272,17329,United Kingdom
1273,1273,14805,United Kingdom
1274,1274,16897,United Kingdom
1275,1275,15579,United Kingdom
1276,1276,14595,United Kingdom
1277,1277,13161,United Kingdom
1278,1278,15415,United Kingdom
1279,1279,17431,United Kingdom
1280,1280,17463,United Kingdom
1281,1281,14502,United Kingdom
1282,1282,12528,Germany
1283,1283,17239,United Kingdom
1284,1284,14426,United Kingdom
1285,1285,15448,United Kingdom
1286,1286,17314,United Kingdom
1287,1287,17373,United Kingdom
1288,1288,18145,United Kingdom
1289,1289,14467,United Kingdom
1290,1290,12908,United Kingdom
1291,1291,15144,United Kingdom
1292,1292,14776,United Kingdom
1293,1293,16403,United Kingdom
1294,1294,16407,United Kingdom
1295,1295,17619,United Kingdom
1296,1296,12778,Netherlands
1297,1297,17256,United Kingdom
1298,1298,17604,United Kingdom
1299,1299,14006,United Kingdom
1300,1300,13600,United Kingdom
1301,1301,15058,United Kingdom
1302,1302,15240,United Kingdom
1303,1303,17147,United Kingdom
1304,1304,13881,United Kingdom
1305,1305,16570,United Kingdom
1306,1306,16612,United Kingdom
1307,1307,17356,United Kingdom
1308,1308,12836,United Kingdom
1309,1309,14850,United Kingdom
1310,1310,13939,United Kingdom
1311,1311,16745,United Kingdom
1312,1312,13606,United Kingdom
1313,1313,13494,United Kingdom
1314,1314,13802,United Kingdom
1315,1315,12929,United Kingdom
1316,1316,16419,United Kingdom
1317,1317,17035,United Kingdom
1318,1318,15203,United Kingdom
1319,1319,16515,United Kingdom
1320,1320,12373,Austria
1321,1321,18202,United Kingdom
1322,1322,12775,Netherlands
1323,1323,14549,United Kingdom
1324,1324,15981,United Kingdom
1325,1325,16110,United Kingdom
1326,1326,17376,United Kingdom
1327,1327,13110,United Kingdom
1328,1328,16716,United Kingdom
1329,1329,12676,Sweden
1330,1330,15940,United Kingdom
1331,1331,15971,United Kingdom
1332,1332,14665,United Kingdom
1333,1333,14457,United Kingdom
1334,1334,15589,United Kingdom
1335,1335,14411,United Kingdom
1336,1336,17560,United Kingdom
1337,1337,15226,United Kingdom
1338,1338,14460,United Kingdom
1339,1339,16156,United Kingdom
1340,1340,13728,United Kingdom
1341,1341,14127,United Kingdom
1342,1342,16378,United Kingdom
1343,1343,13894,United Kingdom
1344,1344,13824,United Kingdom
1345,1345,18250,United Kingdom
1346,1346,15270,United Kingdom
1347,1347,14188,United Kingdom
1348,1348,18017,United Kingdom
1349,1349,15421,United Kingdom
1350,1350,17446,United Kingdom
1351,1351,12414,Austria
1352,1352,14798,United Kingdom
1353,1353,12990,United Kingdom
1354,1354,12350,Norway
1355,1355,17337,United Kingdom
1356,1356,16405,United Kingdom
1357,1357,17071,United Kingdom
1358,1358,13873,United Kingdom
1359,1359,17362,United Kingdom
1360,1360,13394,United Kingdom
1361,1361,12502,Spain
1362,1362,16333,United Kingdom
1363,1363,16030,United Kingdom
1364,1364,14044,United Kingdom
1365,1365,13800,United Kingdom
1366,1366,17672,United Kingdom
1367,1367,12464,Belgium
1368,1368,13581,United Kingdom
1369,1369,14540,United Kingdom
1370,1370,13539,United Kingdom
1371,1371,14497,United Kingdom
1372,1372,17507,United Kingdom
1373,1373,13208,United Kingdom
1374,1374,17334,United Kingdom
1375,1375,13871,United Kingdom
1376,1376,16938,United Kingdom
1377,1377,12754,Japan
1378,1378,12410,Switzerland
1379,1379,17929,United Kingdom
1380,1380,14778,United Kingdom
1381,1381,17517,United Kingdom
1382,1382,17226,United Kingdom
1383,1383,13137,United Kingdom
1384,1384,13725,United Kingdom
1385,1385,13309,United Kingdom
1386,1386,12842,United Kingdom
1387,1387,16109,United Kingdom
1388,1388,17291,United Kingdom
1389,1389,15090,United Kingdom
1390,1390,15199,United Kingdom
1391,1391,13911,United Kingdom
1392,1392,14194,United Kingdom
1393,1393,14842,United Kingdom
1394,1394,13584,United Kingdom
1395,1395,17105,United Kingdom
1396,1396,14438,United Kingdom
1397,1397,12956,United Kingdom
1398,1398,15781,United Kingdom
1399,1399,14410,United Kingdom
1400,1400,14600,United Kingdom
1401,1401,17302,United Kingdom
1402,1402,17613,United Kingdom
1403,1403,13334,United Kingdom
1404,1404,13955,United Kingdom
1405,1405,17162,United Kingdom
1406,1406,17774,United Kingdom
1407,1407,13809,Cyprus
1408,1408,15407,United Kingdom
1409,1409,15577,United Kingdom
1410,1410,16332,United Kingdom
1411,1411,14048,United Kingdom
1412,1412,14475,United Kingdom
1413,1413,15797,United Kingdom
1414,1414,17859,United Kingdom
1415,1415,12576,Poland
1416,1416,15753,United Kingdom
1417,1417,12599,France
1418,1418,14562,United Kingdom
1419,1419,16951,United Kingdom
1420,1420,16998,United Kingdom
1421,1421,13133,United Kingdom
1422,1422,17881,United Kingdom
1423,1423,15843,United Kingdom
1424,1424,17083,United Kingdom
1425,1425,15970,United Kingdom
1426,1426,13590,United Kingdom
1427,1427,17537,United Kingdom
1428,1428,12401,Belgium
1429,1429,12462,Spain
1430,1430,17843,United Kingdom
1431,1431,13706,United Kingdom
1432,1432,17940,United Kingdom
1433,1433,17686,United Kingdom
1434,1434,14431,United Kingdom
1435,1435,15809,United Kingdom
1436,1436,12561,Germany
1437,1437,14465,United Kingdom
1438,1438,18093,United Kingdom
1439,1439,16027,United Kingdom
1440,1440,12857,United Kingdom
1441,1441,18230,United Kingdom
1442,1442,16425,United Kingdom
1443,1443,16842,United Kingdom
1444,1444,15796,United Kingdom
1445,1445,14555,United Kingdom
1446,1446,15114,United Kingdom
1447,1447,15133,United Kingdom
1448,1448,17705,United Kingdom
1449,1449,12897,United Kingdom
1450,1450,17512,United Kingdom
1451,1451,12477,Germany
1452,1452,15550,United Kingdom
1453,1453,18159,United Kingdom
1454,1454,13875,United Kingdom
1455,1455,15406,United Kingdom
1456,1456,17282,United Kingdom
1457,1457,16434,United Kingdom
1458,1458,17050,United Kingdom
1459,1459,13171,United Kingdom
1460,1460,17472,United Kingdom
1461,1461,17255,United Kingdom
1462,1462,16084,United Kingdom
1463,1463,17667,United Kingdom
1464,1464,12507,Spain
1465,1465,14631,United Kingdom
1466,1466,13381,United Kingdom
1467,1467,15236,United Kingdom
1468,1468,13475,United Kingdom
1469,1469,17829,United Arab Emirates
1470,1470,13717,United Kingdom
1471,1471,13157,United Kingdom
1472,1472,14644,United Kingdom
1473,1473,12993,United Kingdom
1474,1474,17571,United Kingdom
1475,1475,16979,United Kingdom
1476,1476,16738,United Kingdom
1477,1477,15122,United Kingdom
1478,1478,17612,United Kingdom
1479,1479,17348,United Kingdom
1480,1480,13893,United Kingdom
1481,1481,14035,United Kingdom
1482,1482,13623,United Kingdom
1483,1483,14346,United Kingdom
1484,1484,16431,United Kingdom
1485,1485,12616,France
1486,1486,16317,United Kingdom
1487,1487,14935,Channel Islands
1488,1488,16073,United Kingdom
1489,1489,14477,United Kingdom
1490,1490,14760,United Kingdom
1491,1491,14897,United Kingdom
1492,1492,15810,United Kingdom
1493,1493,16509,United Kingdom
1494,1494,14386,United Kingdom
1495,1495,12455,Cyprus
1496,1496,14530,United Kingdom
1497,1497,15670,United Kingdom
1498,1498,12653,Israel
1499,1499,16126,United Kingdom
1500,1500,14609,United Kingdom
1501,1501,13414,United Kingdom
1502,1502,12823,United Kingdom
1503,1503,12352,Norway
1504,1504,12372,Denmark
1505,1505,14944,United Kingdom
1506,1506,16494,United Kingdom
1507,1507,14959,United Kingdom
1508,1508,16148,United Kingdom
1509,1509,17422,United Kingdom
1510,1510,17175,United Kingdom
1511,1511,18257,United Kingdom
1512,1512,12431,Belgium
1513,1513,12362,Belgium
1514,1514,13018,United Kingdom
1515,1515,13718,United Kingdom
1516,1516,15382,United Kingdom
1517,1517,14754,United Kingdom
1518,1518,13151,United Kingdom
1519,1519,12654,Germany
1520,1520,13085,United Kingdom
1521,1521,15903,United Kingdom
1522,1522,15785,United Kingdom
1523,1523,18138,United Kingdom
1524,1524,14379,United Kingdom
1525,1525,14211,United Kingdom
1526,1526,14371,United Kingdom
1527,1527,13425,United Kingdom
1528,1528,12852,United Kingdom
1529,1529,15228,United Kingdom
1530,1530,13012,United Kingdom
1531,1531,16182,United Kingdom
1532,1532,13489,United Kingdom
1533,1533,12714,France
1534,1534,13904,United Kingdom
1535,1535,15755,United Kingdom
1536,1536,13932,United Kingdom
1537,1537,13799,United Kingdom
1538,1538,13951,United Kingdom
1539,1539,16765,United Kingdom
1540,1540,16566,United Kingdom
1541,1541,12891,United Kingdom
1542,1542,16466,United Kingdom
1543,1543,16115,United Kingdom
1544,1544,14162,United Kingdom
1545,1545,13301,United Kingdom
1546,1546,14803,United Kingdom
1547,1547,13744,United Kingdom
1548,1548,12988,United Kingdom
1549,1549,17323,United Kingdom
1550,1550,12707,France
1551,1551,18094,United Kingdom
1552,1552,15129,United Kingdom
1553,1553,17361,United Kingdom
1554,1554,18155,United Kingdom
1555,1555,15321,United Kingdom
1556,1556,13477,United Kingdom
1557,1557,15065,United Kingdom
1558,1558,16980,United Kingdom
1559,1559,15146,United Kingdom
1560,1560,12365,Cyprus
1561,1561,13410,United Kingdom
1562,1562,13044,United Kingdom
1563,1563,16441,United Kingdom
1564,1564,16014,United Kingdom
1565,1565,14520,United Kingdom
1566,1566,18087,United Kingdom
1567,1567,17994,United Kingdom
1568,1568,13038,United Kingdom
1569,1569,17002,United Kingdom
1570,1570,15722,United Kingdom
1571,1571,16349,United Kingdom
1572,1572,16913,United Kingdom
1573,1573,17442,United Kingdom
1574,1574,14895,United Kingdom
1575,1575,18114,United Kingdom
1576,1576,15303,United Kingdom
1577,1577,12845,United Kingdom
1578,1578,18188,United Kingdom
1579,1579,16045,United Kingdom
1580,1580,16573,United Kingdom
1581,1581,13421,United Kingdom
1582,1582,18196,United Kingdom
1583,1583,13285,United Kingdom
1584,1584,13184,United Kingdom
1585,1585,18151,United Kingdom
1586,1586,13804,United Kingdom
1587,1587,17499,United Kingdom
1588,1588,15397,United Kingdom
1589,1589,14276,United Kingdom
1590,1590,13453,United Kingdom
1591,1591,18172,United Kingdom
1592,1592,16394,United Kingdom
1593,1593,17711,United Kingdom
1594,1594,13865,United Kingdom
1595,1595,16940,United Kingdom
1596,1596,14289,United Kingdom
1597,1597,16208,United Kingdom
1598,1598,17063,United Kingdom
1599,1599,13149,United Kingdom
1600,1600,18068,United Kingdom
1601,1601,15932,United Kingdom
1602,1602,16692,United Kingdom
1603,1603,17171,United Kingdom
1604,1604,18231,United Kingdom
1605,1605,14004,United Kingdom
1606,1606,17139,United Kingdom
1607,1607,14513,United Kingdom
1608,1608,15974,United Kingdom
1609,1609,17830,United Kingdom
1610,1610,12565,Saudi Arabia
1611,1611,12582,Finland
1612,1612,14231,United Kingdom
1613,1613,17867,United Kingdom
1614,1614,14880,United Kingdom
1615,1615,13118,United Kingdom
1616,1616,15121,United Kingdom
1617,1617,17117,United Kingdom
1618,1618,12945,United Kingdom
1619,1619,18056,United Kingdom
1620,1620,16072,United Kingdom
1621,1621,16838,United Kingdom
1622,1622,15543,United Kingdom
1623,1623,13751,United Kingdom
1624,1624,15847,United Kingdom
1625,1625,13851,United Kingdom
1626,1626,13501,Switzerland
1627,1627,12633,Germany
1628,1628,13345,United Kingdom
1629,1629,13870,United Kingdom
1630,1630,17034,United Kingdom
1631,1631,16592,United Kingdom
1632,1632,15712,United Kingdom
1633,1633,13362,United Kingdom
1634,1634,14470,United Kingdom
1635,1635,17388,United Kingdom
1636,1636,16841,United Kingdom
1637,1637,13753,United Kingdom
1638,1638,13666,United Kingdom
1639,1639,12361,Belgium
1640,1640,14481,United Kingdom
1641,1641,13792,United Kingdom
1642,1642,17663,United Kingdom
1643,1643,13973,United Kingdom
1644,1644,15990,United Kingdom
1645,1645,13493,Switzerland
1646,1646,13684,United Kingdom
1647,1647,13261,United Kingdom
1648,1648,16598,United Kingdom
1649,1649,14147,United Kingdom
1650,1650,15951,United Kingdom
1651,1651,13971,United Kingdom
1652,1652,17516,United Kingdom
1653,1653,13630,United Kingdom
1654,1654,14157,United Kingdom
1655,1655,13636,United Kingdom
1656,1656,13610,United Kingdom
1657,1657,14745,United Kingdom
1658,1658,12781,Czech Republic
1659,1659,14036,United Kingdom
1660,1660,16057,United Kingdom
1661,1661,16992,United Kingdom
1662,1662,15724,United Kingdom
1663,1663,12458,Switzerland
1664,1664,12598,France
1665,1665,13675,United Kingdom
1666,1666,14227,United Kingdom
1667,1667,16668,United Kingdom
1668,1668,16667,United Kingdom
1669,1669,13509,United Kingdom
1670,1670,15874,United Kingdom
1671,1671,16187,United Kingdom
1672,1672,16339,United Kingdom
1673,1673,12509,France
1674,1674,14046,United Kingdom
1675,1675,13292,United Kingdom
1676,1676,16427,United Kingdom
1677,1677,14056,United Kingdom
1678,1678,15656,United Kingdom
1679,1679,12811,Portugal
1680,1680,16518,United Kingdom
1681,1681,17165,United Kingdom
1682,1682,17462,United Kingdom
1683,1683,14620,United Kingdom
1684,1684,14740,United Kingdom
1685,1685,16462,United Kingdom
1686,1686,12428,Finland
1687,1687,16078,United Kingdom
1688,1688,16915,United Kingdom
1689,1689,15676,United Kingdom
1690,1690,15709,United Kingdom
1691,1691,15241,United Kingdom
1692,1692,12933,United Kingdom
1693,1693,15092,United Kingdom
1694,1694,12679,France
1695,1695,15319,United Kingdom
1696,1696,16212,United Kingdom
1697,1697,15257,United Kingdom
1698,1698,14656,United Kingdom
1699,1699,13884,United Kingdom
1700,1700,12866,Belgium
1701,1701,14676,United Kingdom
1702,1702,13166,United Kingdom
1703,1703,16389,United Kingdom
1704,1704,14292,United Kingdom
1705,1705,15416,United Kingdom
1706,1706,15733,United Kingdom
1707,1707,16678,United Kingdom
1708,1708,12834,United Kingdom
1709,1709,13722,United Kingdom
1710,1710,14934,Channel Islands
1711,1711,15067,United Kingdom
1712,1712,16128,United Kingdom
1713,1713,17770,United Kingdom
1714,1714,15622,United Kingdom
1715,1715,14473,United Kingdom
1716,1716,15104,United Kingdom
1717,1717,15643,United Kingdom
1718,1718,16792,United Kingdom
1719,1719,15031,United Kingdom
1720,1720,15636,United Kingdom
1721,1721,12873,United Kingdom
1722,1722,17923,United Kingdom
1723,1723,16217,United Kingdom
1724,1724,17738,United Kingdom
1725,1725,17426,United Kingdom
1726,1726,16957,United Kingdom
1727,1727,16571,United Kingdom
1728,1728,14483,United Kingdom
1729,1729,15087,United Kingdom
1730,1730,16709,United Kingdom
1731,1731,17856,United Kingdom
1732,1732,15053,United Kingdom
1733,1733,18218,United Kingdom
1734,1734,16159,United Kingdom
1735,1735,17995,United Kingdom
1736,1736,17374,United Kingdom
1737,1737,17789,United Kingdom
1738,1738,17416,United Kingdom
1739,1739,17652,United Kingdom
1740,1740,13476,United Kingdom
1741,1741,12817,Austria
1742,1742,17700,United Kingdom
1743,1743,15393,United Kingdom
1744,1744,13014,United Kingdom
1745,1745,17508,Greece
1746,1746,13931,United Kingdom
1747,1747,12541,Spain
1748,1748,13382,United Kingdom
1749,1749,15220,United Kingdom
1750,1750,14570,United Kingdom
1751,1751,14447,United Kingdom
1752,1752,13557,United Kingdom
1753,1753,16449,United Kingdom
1754,1754,12547,Spain
1755,1755,17325,United Kingdom
1756,1756,14995,United Kingdom
1757,1757,16414,United Kingdom
1758,1758,15681,United Kingdom
1759,1759,14670,United Kingdom
1760,1760,15675,United Kingdom
1761,1761,12584,Italy
1762,1762,17535,United Kingdom
1763,1763,15400,United Kingdom
1764,1764,14903,United Kingdom
1765,1765,14499,United Kingdom
1766,1766,18211,United Kingdom
1767,1767,14504,United Kingdom
1768,1768,15572,United Kingdom
1769,1769,17107,United Kingdom
1770,1770,14247,United Kingdom
1771,1771,15554,United Kingdom
1772,1772,14915,United Kingdom
1773,1773,16136,United Kingdom
1774,1774,18280,United Kingdom
1775,1775,12614,Germany
1776,1776,13344,United Kingdom
1777,1777,16621,United Kingdom
1778,1778,16225,United Kingdom
1779,1779,14214,United Kingdom
1780,1780,14012,United Kingdom
1781,1781,16356,United Kingdom
1782,1782,17654,United Kingdom
1783,1783,15026,United Kingdom
1784,1784,16517,United Kingdom
1785,1785,14817,United Kingdom
1786,1786,17092,United Kingdom
1787,1787,16242,United Kingdom
1788,1788,15869,United Kingdom
1789,1789,17817,United Kingdom
1790,1790,15834,United Kingdom
1791,1791,15234,United Kingdom
1792,1792,15764,United Kingdom
1793,1793,15806,United Kingdom
1794,1794,15819,United Kingdom
1795,1795,14586,United Kingdom
1796,1796,15944,United Kingdom
1797,1797,13340,United Kingdom
1798,1798,16917,United Kingdom
1799,1799,14407,United Kingdom
1800,1800,13908,United Kingdom
1801,1801,12758,Portugal
1802,1802,13975,United Kingdom
1803,1803,14730,United Kingdom
1804,1804,12623,Germany
1805,1805,14367,United Kingdom
1806,1806,13373,United Kingdom
1807,1807,16712,United Kingdom
1808,1808,17639,United Kingdom
1809,1809,16426,United Kingdom
1810,1810,16495,United Kingdom
1811,1811,14336,United Kingdom
1812,1812,14507,United Kingdom
1813,1813,12759,Netherlands
1814,1814,17049,United Kingdom
1815,1815,15206,United Kingdom
1816,1816,14013,United Kingdom
1817,1817,14645,United Kingdom
1818,1818,15071,United Kingdom
1819,1819,14112,United Kingdom
1820,1820,13026,United Kingdom
1821,1821,12881,United Kingdom
1822,1822,17864,United Kingdom
1823,1823,14936,Channel Islands
1824,1824,17138,United Kingdom
1825,1825,16572,United Kingdom
1826,1826,14165,United Kingdom
1827,1827,15367,United Kingdom
1828,1828,14291,United Kingdom
1829,1829,15632,United Kingdom
1830,1830,14297,United Kingdom
1831,1831,13899,United Kingdom
1832,1832,16471,United Kingdom
1833,1833,18183,United Kingdom
1834,1834,14603,United Kingdom
1835,1835,18173,United Kingdom
1836,1836,14854,United Kingdom
1837,1837,16625,United Kingdom
1838,1838,14064,United Kingdom
1839,1839,15308,United Kingdom
1840,1840,18086,United Kingdom
1841,1841,14350,United Kingdom
1842,1842,14930,Channel Islands
1843,1843,16080,United Kingdom
1844,1844,14727,United Kingdom
1845,1845,16778,United Kingdom
1846,1846,14077,United Kingdom
1847,1847,16808,United Kingdom
1848,1848,16475,United Kingdom
1849,1849,13265,United Kingdom
1850,1850,12520,Germany
1851,1851,15049,United Kingdom
1852,1852,18149,United Kingdom
1853,1853,13654,United Kingdom
1854,1854,16652,United Kingdom
1855,1855,16766,United Kingdom
1856,1856,16801,United Kingdom
1857,1857,17164,United Kingdom
1858,1858,13226,United Kingdom
1859,1859,13043,United Kingdom
1860,1860,14352,United Kingdom
1861,1861,17351,United Kingdom
1862,1862,16768,United Kingdom
1863,1863,16693,United Kingdom
1864,1864,13956,United Kingdom
1865,1865,13708,United Kingdom
1866,1866,15918,United Kingdom
1867,1867,15671,United Kingdom
1868,1868,14962,United Kingdom
1869,1869,16807,United Kingdom
1870,1870,15125,United Kingdom
1871,1871,16871,United Kingdom
1872,1872,12901,United Kingdom
1873,1873,13452,United Kingdom
1874,1874,15493,United Kingdom
1875,1875,16005,United Kingdom
1876,1876,15388,Canada
1877,1877,16804,United Kingdom
1878,1878,13499,United Kingdom
1879,1879,15047,United Kingdom
1880,1880,14193,United Kingdom
1881,1881,17542,United Kingdom
1882,1882,15181,United Kingdom
1883,1883,17080,United Kingdom
1884,1884,16392,United Kingdom
1885,1885,15106,United Kingdom
1886,1886,16214,United Kingdom
1887,1887,13716,United Kingdom
1888,1888,15150,United Kingdom
1889,1889,14226,United Kingdom
1890,1890,13121,United Kingdom
1891,1891,16297,United Kingdom
1892,1892,12994,United Kingdom
1893,1893,16152,United Kingdom
1894,1894,14636,United Kingdom
1895,1895,16040,United Kingdom
1896,1896,15793,United Kingdom
1897,1897,13358,United Kingdom
1898,1898,12849,United Kingdom
1899,1899,15182,United Kingdom
1900,1900,13299,United Kingdom
1901,1901,16383,United Kingdom
1902,1902,15381,United Kingdom
1903,1903,12597,Spain
1904,1904,15030,United Kingdom
